"TIME","GEO","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2003","Portugal","Total","Percentage of active population","Total","7.4",""
"2003","Romania","Total","Thousand persons","Total","767","d"
"2003","Romania","Total","Percentage of total population","Total","4.1","d"
"2003","Romania","Total","Percentage of active population","Total","7.7","d"
"2003","Slovenia","Total","Thousand persons","Total","64",""
"2003","Slovenia","Total","Percentage of total population","Total","4.0",""
"2003","Slovenia","Total","Percentage of active population","Total","6.7",""
"2003","Slovakia","Total","Thousand persons","Total","457",""
"2003","Slovakia","Total","Percentage of total population","Total","11.2",""
"2003","Slovakia","Total","Percentage of active population","Total","17.7",""
"2003","Finland","Total","Thousand persons","Total","235",""
"2003","Finland","Total","Percentage of total population","Total","6.0",""
"2003","Finland","Total","Percentage of active population","Total","9.0",""
"2003","Sweden","Total","Thousand persons","Total","306",""
"2003","Sweden","Total","Percentage of total population","Total","4.8",""
"2003","Sweden","Total","Percentage of active population","Total","6.6",""
"2003","United Kingdom","Total","Thousand persons","Total","1,464",""
"2003","United Kingdom","Total","Percentage of total population","Total","3.4",""
"2003","United Kingdom","Total","Percentage of active population","Total","5.0",""
"2003","Iceland","Total","Thousand persons","Total","5",""
"2003","Iceland","Total","Percentage of total population","Total","2.7",""
"2003","Iceland","Total","Percentage of active population","Total","3.3",""
"2003","Norway","Total","Thousand persons","Total","100",""
"2003","Norway","Total","Percentage of total population","Total","2.9",""
"2003","Norway","Total","Percentage of active population","Total","4.2",""
"2003","Turkey","Total","Thousand persons","Total",":",""
"2003","Turkey","Total","Percentage of total population","Total",":",""
"2003","Turkey","Total","Percentage of active population","Total",":",""
"2003","United States","Total","Thousand persons","Total","8,774",""
"2003","United States","Total","Percentage of total population","Total",":",""
"2003","United States","Total","Percentage of active population","Total","6.0",""
"2003","Japan","Total","Thousand persons","Total","3,503",""
"2003","Japan","Total","Percentage of total population","Total",":",""
"2003","Japan","Total","Percentage of active population","Total","5.3",""
"2004","European Union - 27 countries (from 2019)","Total","Thousand persons","Total","19,876",""
"2004","European Union - 27 countries (from 2019)","Total","Percentage of total population","Total",":",""
"2004","European Union - 27 countries (from 2019)","Total","Percentage of active population","Total","9.9",""
"2004","European Union - 28 countries","Total","Thousand persons","Total","21,273",""
"2004","European Union - 28 countries","Total","Percentage of total population","Total",":",""
"2004","European Union - 28 countries","Total","Percentage of active population","Total","9.3",""
"2004","European Union - 27 countries (2007-2013)","Total","Thousand persons","Total","21,018",""
"2004","European Union - 27 countries (2007-2013)","Total","Percentage of total population","Total",":",""
"2004","European Union - 27 countries (2007-2013)","Total","Percentage of active population","Total","9.2",""
"2004","European Union - 25 countries (2004-2006)","Total","Thousand persons","Total","19,821",""
"2004","European Union - 25 countries (2004-2006)","Total","Percentage of total population","Total",":",""
"2004","European Union - 25 countries (2004-2006)","Total","Percentage of active population","Total","9.2",""
"2004","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Thousand persons","Total","14,031",""
"2004","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of total population","Total",":",""
"2004","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of active population","Total","9.3",""
"2004","Euro area (19 countries)","Total","Thousand persons","Total","14,031",""
"2004","Euro area (19 countries)","Total","Percentage of total population","Total",":",""
"2004","Euro area (19 countries)","Total","Percentage of active population","Total","9.3",""
"2004","Euro area (18 countries)","Total","Thousand persons","Total","13,858",""
"2004","Euro area (18 countries)","Total","Percentage of total population","Total",":",""
"2004","Euro area (18 countries)","Total","Percentage of active population","Total","9.3",""
"2004","Belgium","Total","Thousand persons","Total","379",""
"2004","Belgium","Total","Percentage of total population","Total","4.9",""
"2004","Belgium","Total","Percentage of active population","Total","8.4",""
"2004","Bulgaria","Total","Thousand persons","Total","404",""
"2004","Bulgaria","Total","Percentage of total population","Total","6.6",""
"2004","Bulgaria","Total","Percentage of active population","Total","12.1",""
"2004","Czechia","Total","Thousand persons","Total","426",""
"2004","Czechia","Total","Percentage of total population","Total","5.3",""
"2004","Czechia","Total","Percentage of active population","Total","8.3",""
"2004","Denmark","Total","Thousand persons","Total","160",""
"2004","Denmark","Total","Percentage of total population","Total","4.0",""
"2004","Denmark","Total","Percentage of active population","Total","5.5",""
"2004","Germany (until 1990 former territory of the FRG)","Total","Thousand persons","Total","4,127",""
"2004","Germany (until 1990 former territory of the FRG)","Total","Percentage of total population","Total",":",""
"2004","Germany (until 1990 former territory of the FRG)","Total","Percentage of active population","Total","10.4",""
"2004","Estonia","Total","Thousand persons","Total","68",""
"2004","Estonia","Total","Percentage of total population","Total","6.5",""
"2004","Estonia","Total","Percentage of active population","Total","10.1",""
"2004","Ireland","Total","Thousand persons","Total","97",""
"2004","Ireland","Total","Percentage of total population","Total","2.9",""
"2004","Ireland","Total","Percentage of active population","Total","4.7",""
"2004","Greece","Total","Thousand persons","Total","520",""
"2004","Greece","Total","Percentage of total population","Total","6.1",""
"2004","Greece","Total","Percentage of active population","Total","10.6",""
"2004","Spain","Total","Thousand persons","Total","2,234",""
"2004","Spain","Total","Percentage of total population","Total","6.7",""
"2004","Spain","Total","Percentage of active population","Total","11.0",""
"2004","France","Total","Thousand persons","Total","2,459",""
"2004","France","Total","Percentage of total population","Total","5.2",""
"2004","France","Total","Percentage of active population","Total","8.9",""
"2004","Croatia","Total","Thousand persons","Total","255",""
"2004","Croatia","Total","Percentage of total population","Total",":",""
"2004","Croatia","Total","Percentage of active population","Total","13.8",""
"2004","Italy","Total","Thousand persons","Total","1,944",""
"2004","Italy","Total","Percentage of total population","Total","4.4",""
"2004","Italy","Total","Percentage of active population","Total","8.0",""
"2004","Cyprus","Total","Thousand persons","Total","16","d"
"2004","Cyprus","Total","Percentage of total population","Total","3.4","d"
"2004","Cyprus","Total","Percentage of active population","Total","4.6","d"
"2004","Latvia","Total","Thousand persons","Total","128",""
"2004","Latvia","Total","Percentage of total population","Total","7.3",""
"2004","Latvia","Total","Percentage of active population","Total","11.7",""
"2004","Lithuania","Total","Thousand persons","Total","173",""
"2004","Lithuania","Total","Percentage of total population","Total","6.7",""
"2004","Lithuania","Total","Percentage of active population","Total","10.9",""
"2004","Luxembourg","Total","Thousand persons","Total","10",""
"2004","Luxembourg","Total","Percentage of total population","Total","3.0",""
"2004","Luxembourg","Total","Percentage of active population","Total","5.0",""
"2004","Hungary","Total","Thousand persons","Total","252",""
"2004","Hungary","Total","Percentage of total population","Total","3.3",""
"2004","Hungary","Total","Percentage of active population","Total","6.1",""
"2004","Malta","Total","Thousand persons","Total","11",""
"2004","Malta","Total","Percentage of total population","Total","3.8",""
"2004","Malta","Total","Percentage of active population","Total","7.2",""
"2004","Netherlands","Total","Thousand persons","Total","466",""
"2004","Netherlands","Total","Percentage of total population","Total","3.2",""
"2004","Netherlands","Total","Percentage of active population","Total","5.7",""
"2004","Austria","Total","Thousand persons","Total","213",""
"2004","Austria","Total","Percentage of total population","Total","3.5",""
"2004","Austria","Total","Percentage of active population","Total","5.5",""
"2004","Poland","Total","Thousand persons","Total","3,209",""
"2004","Poland","Total","Percentage of total population","Total","11.1",""
"2004","Poland","Total","Percentage of active population","Total","19.1",""
"2004","Portugal","Total","Thousand persons","Total","413",""
"2004","Portugal","Total","Percentage of total population","Total","5.0",""
"2004","Portugal","Total","Percentage of active population","Total","7.8",""
"2004","Romania","Total","Thousand persons","Total","793",""
"2004","Romania","Total","Percentage of total population","Total","4.7",""
"2004","Romania","Total","Percentage of active population","Total","8.0",""
"2004","Slovenia","Total","Thousand persons","Total","63",""
"2004","Slovenia","Total","Percentage of total population","Total","4.0",""
"2004","Slovenia","Total","Percentage of active population","Total","6.3",""
"2004","Slovakia","Total","Thousand persons","Total","480",""
"2004","Slovakia","Total","Percentage of total population","Total","11.6",""
"2004","Slovakia","Total","Percentage of active population","Total","18.4",""
"2004","Finland","Total","Thousand persons","Total","229",""
"2004","Finland","Total","Percentage of total population","Total","5.8",""
"2004","Finland","Total","Percentage of active population","Total","8.8",""
"2004","Sweden","Total","Thousand persons","Total","346",""
"2004","Sweden","Total","Percentage of total population","Total","5.4",""
"2004","Sweden","Total","Percentage of active population","Total","7.4",""
"2004","United Kingdom","Total","Thousand persons","Total","1,397",""
"2004","United Kingdom","Total","Percentage of total population","Total","3.2",""
"2004","United Kingdom","Total","Percentage of active population","Total","4.7",""
"2004","Iceland","Total","Thousand persons","Total","5",""
"2004","Iceland","Total","Percentage of total population","Total","2.4",""
"2004","Iceland","Total","Percentage of active population","Total","3.1",""
"2004","Norway","Total","Thousand persons","Total","102",""
"2004","Norway","Total","Percentage of total population","Total","3.0",""
"2004","Norway","Total","Percentage of active population","Total","4.3",""
"2004","Turkey","Total","Thousand persons","Total",":",""
"2004","Turkey","Total","Percentage of total population","Total",":",""
"2004","Turkey","Total","Percentage of active population","Total",":",""
"2004","United States","Total","Thousand persons","Total","8,149",""
"2004","United States","Total","Percentage of total population","Total",":",""
"2004","United States","Total","Percentage of active population","Total","5.5",""
"2004","Japan","Total","Thousand persons","Total","3,136",""
"2004","Japan","Total","Percentage of total population","Total",":",""
"2004","Japan","Total","Percentage of active population","Total","4.7",""
"2005","European Union - 27 countries (from 2019)","Total","Thousand persons","Total","19,516",""
"2005","European Union - 27 countries (from 2019)","Total","Percentage of total population","Total","5.9",""
"2005","European Union - 27 countries (from 2019)","Total","Percentage of active population","Total","9.7",""
"2005","European Union - 28 countries","Total","Thousand persons","Total","20,957",""
"2005","European Union - 28 countries","Total","Percentage of total population","Total","5.6",""
"2005","European Union - 28 countries","Total","Percentage of active population","Total","9.0",""
"2005","European Union - 27 countries (2007-2013)","Total","Thousand persons","Total","20,716",""
"2005","European Union - 27 countries (2007-2013)","Total","Percentage of total population","Total","5.6",""
"2005","European Union - 27 countries (2007-2013)","Total","Percentage of active population","Total","9.0",""
"2005","European Union - 25 countries (2004-2006)","Total","Thousand persons","Total","19,678",""
"2005","European Union - 25 countries (2004-2006)","Total","Percentage of total population","Total","5.6",""
"2005","European Union - 25 countries (2004-2006)","Total","Percentage of active population","Total","9.1",""
"2005","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Thousand persons","Total","14,005",""
"2005","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of total population","Total","5.5",""
"2005","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of active population","Total","9.1",""
"2005","Euro area (19 countries)","Total","Thousand persons","Total","14,005",""
"2005","Euro area (19 countries)","Total","Percentage of total population","Total","5.6",""
"2005","Euro area (19 countries)","Total","Percentage of active population","Total","9.1",""
"2005","Euro area (18 countries)","Total","Thousand persons","Total","13,875",""
"2005","Euro area (18 countries)","Total","Percentage of total population","Total","5.6",""
"2005","Euro area (18 countries)","Total","Percentage of active population","Total","9.1",""
"2005","Belgium","Total","Thousand persons","Total","390",""
"2005","Belgium","Total","Percentage of total population","Total","5.0",""
"2005","Belgium","Total","Percentage of active population","Total","8.5",""
"2005","Bulgaria","Total","Thousand persons","Total","338",""
"2005","Bulgaria","Total","Percentage of total population","Total","5.5",""
"2005","Bulgaria","Total","Percentage of active population","Total","10.1",""
"2005","Czechia","Total","Thousand persons","Total","410",""
"2005","Czechia","Total","Percentage of total population","Total","5.1",""
"2005","Czechia","Total","Percentage of active population","Total","7.9",""
"2005","Denmark","Total","Thousand persons","Total","140",""
"2005","Denmark","Total","Percentage of total population","Total","3.5",""
"2005","Denmark","Total","Percentage of active population","Total","4.8",""
"2005","Germany (until 1990 former territory of the FRG)","Total","Thousand persons","Total","4,506","d"
"2005","Germany (until 1990 former territory of the FRG)","Total","Percentage of total population","Total","7.2","d"
"2005","Germany (until 1990 former territory of the FRG)","Total","Percentage of active population","Total","11.2","d"
"2005","Estonia","Total","Thousand persons","Total","54",""
"2005","Estonia","Total","Percentage of total population","Total","5.1",""
"2005","Estonia","Total","Percentage of active population","Total","8.0",""
"2005","Ireland","Total","Thousand persons","Total","99",""
"2005","Ireland","Total","Percentage of total population","Total","2.9",""
"2005","Ireland","Total","Percentage of active population","Total","4.6",""
"2005","Greece","Total","Thousand persons","Total","493",""
"2005","Greece","Total","Percentage of total population","Total","5.8",""
"2005","Greece","Total","Percentage of active population","Total","10.0",""
"2005","Spain","Total","Thousand persons","Total","1,934",""
"2005","Spain","Total","Percentage of total population","Total","5.7",""
"2005","Spain","Total","Percentage of active population","Total","9.2",""
"2005","France","Total","Thousand persons","Total","2,478",""
"2005","France","Total","Percentage of total population","Total","5.3",""
"2005","France","Total","Percentage of active population","Total","8.9",""
"2005","Croatia","Total","Thousand persons","Total","241",""
"2005","Croatia","Total","Percentage of total population","Total","7.1",""
"2005","Croatia","Total","Percentage of active population","Total","13.0",""
"2005","Italy","Total","Thousand persons","Total","1,877",""
"2005","Italy","Total","Percentage of total population","Total","4.2",""
"2005","Italy","Total","Percentage of active population","Total","7.7",""
"2005","Cyprus","Total","Thousand persons","Total","19",""
"2005","Cyprus","Total","Percentage of total population","Total","3.6",""
"2005","Cyprus","Total","Percentage of active population","Total","5.3",""
"2005","Latvia","Total","Thousand persons","Total","108",""
"2005","Latvia","Total","Percentage of total population","Total","6.2",""
"2005","Latvia","Total","Percentage of active population","Total","10.0",""
"2005","Lithuania","Total","Thousand persons","Total","130",""
"2005","Lithuania","Total","Percentage of total population","Total","5.1",""
"2005","Lithuania","Total","Percentage of active population","Total","8.3",""
"2005","Luxembourg","Total","Thousand persons","Total","9",""
"2005","Luxembourg","Total","Percentage of total population","Total","2.7",""
"2005","Luxembourg","Total","Percentage of active population","Total","4.6",""
"2005","Hungary","Total","Thousand persons","Total","302",""
"2005","Hungary","Total","Percentage of total population","Total","3.9",""
"2005","Hungary","Total","Percentage of active population","Total","7.2",""
"2005","Malta","Total","Thousand persons","Total","11",""
"2005","Malta","Total","Percentage of total population","Total","3.6",""
"2005","Malta","Total","Percentage of active population","Total","6.9",""
"2005","Netherlands","Total","Thousand persons","Total","489",""
"2005","Netherlands","Total","Percentage of total population","Total","4.0",""
"2005","Netherlands","Total","Percentage of active population","Total","5.9",""
"2005","Austria","Total","Thousand persons","Total","223",""
"2005","Austria","Total","Percentage of total population","Total","3.6",""
"2005","Austria","Total","Percentage of active population","Total","5.6",""
"2005","Poland","Total","Thousand persons","Total","3,018",""
"2005","Poland","Total","Percentage of total population","Total","10.4",""
"2005","Poland","Total","Percentage of active population","Total","17.9",""
"2005","Portugal","Total","Thousand persons","Total","470",""
"2005","Portugal","Total","Percentage of total population","Total","5.7",""
"2005","Portugal","Total","Percentage of active population","Total","8.8",""
"2005","Romania","Total","Thousand persons","Total","701",""
"2005","Romania","Total","Percentage of total population","Total","4.1",""
"2005","Romania","Total","Percentage of active population","Total","7.1",""
"2005","Slovenia","Total","Thousand persons","Total","66",""
"2005","Slovenia","Total","Percentage of total population","Total","4.2",""
"2005","Slovenia","Total","Percentage of active population","Total","6.5",""
"2005","Slovakia","Total","Thousand persons","Total","427",""
"2005","Slovakia","Total","Percentage of total population","Total","10.3",""
"2005","Slovakia","Total","Percentage of active population","Total","16.4",""
"2005","Finland","Total","Thousand persons","Total","220",""
"2005","Finland","Total","Percentage of total population","Total","5.6",""
"2005","Finland","Total","Percentage of active population","Total","8.4",""
"2005","Sweden","Total","Thousand persons","Total","361",""
"2005","Sweden","Total","Percentage of total population","Total","5.5",""
"2005","Sweden","Total","Percentage of active population","Total","7.7",""
"2005","United Kingdom","Total","Thousand persons","Total","1,441",""
"2005","United Kingdom","Total","Percentage of total population","Total","3.2",""
"2005","United Kingdom","Total","Percentage of active population","Total","4.8",""
"2005","Iceland","Total","Thousand persons","Total","4",""
"2005","Iceland","Total","Percentage of total population","Total","2.1",""
"2005","Iceland","Total","Percentage of active population","Total","2.6",""
"2005","Norway","Total","Thousand persons","Total","109",""
"2005","Norway","Total","Percentage of total population","Total","3.2",""
"2005","Norway","Total","Percentage of active population","Total","4.5",""
"2005","Turkey","Total","Thousand persons","Total","2,056",""
"2005","Turkey","Total","Percentage of total population","Total","8.8",""
"2005","Turkey","Total","Percentage of active population","Total","9.5",""
"2005","United States","Total","Thousand persons","Total","7,591",""
"2005","United States","Total","Percentage of total population","Total",":",""
"2005","United States","Total","Percentage of active population","Total","5.1",""
"2005","Japan","Total","Thousand persons","Total","2,942",""
"2005","Japan","Total","Percentage of total population","Total",":",""
"2005","Japan","Total","Percentage of active population","Total","4.4",""
"2006","European Union - 27 countries (from 2019)","Total","Thousand persons","Total","17,681",""
"2006","European Union - 27 countries (from 2019)","Total","Percentage of total population","Total","5.3",""
"2006","European Union - 27 countries (from 2019)","Total","Percentage of active population","Total","8.7",""
"2006","European Union - 28 countries","Total","Thousand persons","Total","19,321",""
"2006","European Union - 28 countries","Total","Percentage of total population","Total","5.1",""
"2006","European Union - 28 countries","Total","Percentage of active population","Total","8.2",""
"2006","European Union - 27 countries (2007-2013)","Total","Thousand persons","Total","19,106",""
"2006","European Union - 27 countries (2007-2013)","Total","Percentage of total population","Total","5.1",""
"2006","European Union - 27 countries (2007-2013)","Total","Percentage of active population","Total","8.2",""
"2006","European Union - 25 countries (2004-2006)","Total","Thousand persons","Total","18,079",""
"2006","European Union - 25 countries (2004-2006)","Total","Percentage of total population","Total","5.2",""
"2006","European Union - 25 countries (2004-2006)","Total","Percentage of active population","Total","8.3",""
"2006","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Thousand persons","Total","12,989",""
"2006","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of total population","Total","5.2",""
"2006","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of active population","Total","8.4",""
"2006","Euro area (19 countries)","Total","Thousand persons","Total","12,989",""
"2006","Euro area (19 countries)","Total","Percentage of total population","Total","5.2",""
"2006","Euro area (19 countries)","Total","Percentage of active population","Total","8.4",""
"2006","Euro area (18 countries)","Total","Thousand persons","Total","12,902",""
"2006","Euro area (18 countries)","Total","Percentage of total population","Total","5.2",""
"2006","Euro area (18 countries)","Total","Percentage of active population","Total","8.4",""
"2006","Belgium","Total","Thousand persons","Total","383",""
"2006","Belgium","Total","Percentage of total population","Total","4.9",""
"2006","Belgium","Total","Percentage of active population","Total","8.3",""
"2006","Bulgaria","Total","Thousand persons","Total","309",""
"2006","Bulgaria","Total","Percentage of total population","Total","5.1",""
"2006","Bulgaria","Total","Percentage of active population","Total","9.0",""
"2006","Czechia","Total","Thousand persons","Total","371",""
"2006","Czechia","Total","Percentage of total population","Total","4.6",""
"2006","Czechia","Total","Percentage of active population","Total","7.1",""
"2006","Denmark","Total","Thousand persons","Total","114","d"
"2006","Denmark","Total","Percentage of total population","Total","2.8","d"
"2006","Denmark","Total","Percentage of active population","Total","3.9","d"
"2006","Germany (until 1990 former territory of the FRG)","Total","Thousand persons","Total","4,104",""
"2006","Germany (until 1990 former territory of the FRG)","Total","Percentage of total population","Total","6.6",""
"2006","Germany (until 1990 former territory of the FRG)","Total","Percentage of active population","Total","10.1",""
"2006","Estonia","Total","Thousand persons","Total","41",""
"2006","Estonia","Total","Percentage of total population","Total","3.9",""
"2006","Estonia","Total","Percentage of active population","Total","5.9",""
"2006","Ireland","Total","Thousand persons","Total","106",""
"2006","Ireland","Total","Percentage of total population","Total","3.0",""
"2006","Ireland","Total","Percentage of active population","Total","4.8",""
"2006","Greece","Total","Thousand persons","Total","448",""
"2006","Greece","Total","Percentage of total population","Total","5.3",""
"2006","Greece","Total","Percentage of active population","Total","9.0",""
"2006","Spain","Total","Thousand persons","Total","1,841",""
"2006","Spain","Total","Percentage of total population","Total","5.4",""
"2006","Spain","Total","Percentage of active population","Total","8.5",""
"2006","France","Total","Thousand persons","Total","2,482",""
"2006","France","Total","Percentage of total population","Total","5.2",""
"2006","France","Total","Percentage of active population","Total","8.8",""
"2006","Croatia","Total","Thousand persons","Total","215","d"
"2006","Croatia","Total","Percentage of total population","Total","6.4","d"
"2006","Croatia","Total","Percentage of active population","Total","11.6","d"
"2006","Italy","Total","Thousand persons","Total","1,654",""
"2006","Italy","Total","Percentage of total population","Total","3.7",""
"2006","Italy","Total","Percentage of active population","Total","6.8",""
"2006","Cyprus","Total","Thousand persons","Total","17",""
"2006","Cyprus","Total","Percentage of total population","Total","3.1",""
"2006","Cyprus","Total","Percentage of active population","Total","4.6",""
"2006","Latvia","Total","Thousand persons","Total","78",""
"2006","Latvia","Total","Percentage of total population","Total","4.5",""
"2006","Latvia","Total","Percentage of active population","Total","7.0",""
"2006","Lithuania","Total","Thousand persons","Total","88",""
"2006","Lithuania","Total","Percentage of total population","Total","3.5",""
"2006","Lithuania","Total","Percentage of active population","Total","5.8",""
"2006","Luxembourg","Total","Thousand persons","Total","9","d"
"2006","Luxembourg","Total","Percentage of total population","Total","2.8","d"
"2006","Luxembourg","Total","Percentage of active population","Total","4.6","d"
"2006","Hungary","Total","Thousand persons","Total","317",""
"2006","Hungary","Total","Percentage of total population","Total","4.1",""
"2006","Hungary","Total","Percentage of active population","Total","7.5",""
"2006","Malta","Total","Thousand persons","Total","11",""
"2006","Malta","Total","Percentage of total population","Total","3.6",""
"2006","Malta","Total","Percentage of active population","Total","6.8",""
"2006","Netherlands","Total","Thousand persons","Total","419",""
"2006","Netherlands","Total","Percentage of total population","Total","3.4",""
"2006","Netherlands","Total","Percentage of active population","Total","5.0",""
"2006","Austria","Total","Thousand persons","Total","212",""
"2006","Austria","Total","Percentage of total population","Total","3.4",""
"2006","Austria","Total","Percentage of active population","Total","5.3",""
"2006","Poland","Total","Thousand persons","Total","2,311",""
"2006","Poland","Total","Percentage of total population","Total","8.0",""
"2006","Poland","Total","Percentage of active population","Total","13.9",""
"2006","Portugal","Total","Thousand persons","Total","478",""
"2006","Portugal","Total","Percentage of total population","Total","5.7",""
"2006","Portugal","Total","Percentage of active population","Total","8.9",""
"2006","Romania","Total","Thousand persons","Total","719",""
"2006","Romania","Total","Percentage of total population","Total","4.3",""
"2006","Romania","Total","Percentage of active population","Total","7.2",""
"2006","Slovenia","Total","Thousand persons","Total","61",""
"2006","Slovenia","Total","Percentage of total population","Total","3.8",""
"2006","Slovenia","Total","Percentage of active population","Total","6.0",""
"2006","Slovakia","Total","Thousand persons","Total","353",""
"2006","Slovakia","Total","Percentage of total population","Total","8.4",""
"2006","Slovakia","Total","Percentage of active population","Total","13.5",""
"2006","Finland","Total","Thousand persons","Total","204",""
"2006","Finland","Total","Percentage of total population","Total","5.2",""
"2006","Finland","Total","Percentage of active population","Total","7.7",""
"2006","Sweden","Total","Thousand persons","Total","336",""
"2006","Sweden","Total","Percentage of total population","Total","5.0",""
"2006","Sweden","Total","Percentage of active population","Total","7.1",""
"2006","United Kingdom","Total","Thousand persons","Total","1,640",""
"2006","United Kingdom","Total","Percentage of total population","Total","3.7",""
"2006","United Kingdom","Total","Percentage of active population","Total","5.4",""
"2006","Iceland","Total","Thousand persons","Total","5",""
"2006","Iceland","Total","Percentage of total population","Total","2.3",""
"2006","Iceland","Total","Percentage of active population","Total","2.9",""
"2006","Norway","Total","Thousand persons","Total","84","b"
"2006","Norway","Total","Percentage of total population","Total","2.4","b"
"2006","Norway","Total","Percentage of active population","Total","3.4","b"
"2006","Turkey","Total","Thousand persons","Total","1,983",""
"2006","Turkey","Total","Percentage of total population","Total","4.1",""
"2006","Turkey","Total","Percentage of active population","Total","9.0",""
"2006","United States","Total","Thousand persons","Total","7,001",""
"2006","United States","Total","Percentage of total population","Total",":",""
"2006","United States","Total","Percentage of active population","Total","4.6",""
"2006","Japan","Total","Thousand persons","Total","2,751",""
"2006","Japan","Total","Percentage of total population","Total",":",""
"2006","Japan","Total","Percentage of active population","Total","4.1",""
"2007","European Union - 27 countries (from 2019)","Total","Thousand persons","Total","15,374",""
"2007","European Union - 27 countries (from 2019)","Total","Percentage of total population","Total","4.6",""
"2007","European Union - 27 countries (from 2019)","Total","Percentage of active population","Total","7.5",""
"2007","European Union - 28 countries","Total","Thousand persons","Total","16,998",""
"2007","European Union - 28 countries","Total","Percentage of total population","Total","4.5",""
"2007","European Union - 28 countries","Total","Percentage of active population","Total","7.2",""
"2007","European Union - 27 countries (2007-2013)","Total","Thousand persons","Total","16,808",""
"2007","European Union - 27 countries (2007-2013)","Total","Percentage of total population","Total","4.5",""
"2007","European Union - 27 countries (2007-2013)","Total","Percentage of active population","Total","7.2",""
"2007","European Union - 25 countries (2004-2006)","Total","Thousand persons","Total","15,931",""
"2007","European Union - 25 countries (2004-2006)","Total","Percentage of total population","Total","4.5",""
"2007","European Union - 25 countries (2004-2006)","Total","Percentage of active population","Total","7.2",""
"2007","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Thousand persons","Total","11,731",""
"2007","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of total population","Total","4.7",""
"2007","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of active population","Total","7.5",""
"2007","Euro area (19 countries)","Total","Thousand persons","Total","11,731",""
"2007","Euro area (19 countries)","Total","Percentage of total population","Total","4.7",""
"2007","Euro area (19 countries)","Total","Percentage of active population","Total","7.5",""
"2007","Euro area (18 countries)","Total","Thousand persons","Total","11,666",""
"2007","Euro area (18 countries)","Total","Percentage of total population","Total","4.7",""
"2007","Euro area (18 countries)","Total","Percentage of active population","Total","7.5",""
"2007","Belgium","Total","Thousand persons","Total","353",""
"2007","Belgium","Total","Percentage of total population","Total","4.5",""
"2007","Belgium","Total","Percentage of active population","Total","7.5",""
"2007","Bulgaria","Total","Thousand persons","Total","242",""
"2007","Bulgaria","Total","Percentage of total population","Total","4.0",""
"2007","Bulgaria","Total","Percentage of active population","Total","6.9",""
"2007","Czechia","Total","Thousand persons","Total","276",""
"2007","Czechia","Total","Percentage of total population","Total","3.4",""
"2007","Czechia","Total","Percentage of active population","Total","5.3",""
"2007","Denmark","Total","Thousand persons","Total","111",""
"2007","Denmark","Total","Percentage of total population","Total","2.7",""
"2007","Denmark","Total","Percentage of active population","Total","3.8",""
"2007","Germany (until 1990 former territory of the FRG)","Total","Thousand persons","Total","3,473",""
"2007","Germany (until 1990 former territory of the FRG)","Total","Percentage of total population","Total","5.6",""
"2007","Germany (until 1990 former territory of the FRG)","Total","Percentage of active population","Total","8.5",""
"2007","Estonia","Total","Thousand persons","Total","32",""
"2007","Estonia","Total","Percentage of total population","Total","3.0",""
"2007","Estonia","Total","Percentage of active population","Total","4.6",""
"2007","Ireland","Total","Thousand persons","Total","116",""
"2007","Ireland","Total","Percentage of total population","Total","3.5",""
"2007","Ireland","Total","Percentage of active population","Total","5.0",""
"2007","Greece","Total","Thousand persons","Total","418",""
"2007","Greece","Total","Percentage of total population","Total","4.9",""
"2007","Greece","Total","Percentage of active population","Total","8.4",""
"2007","Spain","Total","Thousand persons","Total","1,846",""
"2007","Spain","Total","Percentage of total population","Total","5.3",""
"2007","Spain","Total","Percentage of active population","Total","8.2",""
"2007","France","Total","Thousand persons","Total","2,268",""
"2007","France","Total","Percentage of total population","Total","4.8",""
"2007","France","Total","Percentage of active population","Total","8.0",""
